issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
23,24,componentsidentify,"...lculate costs, sizes and quantities for **componentsidentify** different types of stock forms for text...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'components' and 'identify' are merged due to a PDF parsing error and should be separated.
24,25,press studs,...s - buckles - Velcro - eyelets - ties - **press studs**. - threads:   - embroidery   - sewing  ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Press studs' is a correct and commonly used term for a type of fastener.
25,26,wind proof,...  - absorbency   - insulation   - water/**wind proof**   - anti-static. - that a variety of fi...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,'Windproof' should be written as a single compound word when used as an adjective.
26,29,appealphysical,"... for a product, including:<br>aesthetic **appealphysical** properties.Learners should understand:<...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'appeal' and 'physical' are merged due to a PDF parsing error and should be separated.
27,29,steelstainless,"...rties of ferrous metals, including:mild **steelstainless** steelhigh carbon steel.the aesthetic an...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'steel' and 'stainless' are merged due to a PDF parsing error and should be separated.
28,29,steelhigh,"...s metals, including:mild steelstainless **steelhigh** carbon steel.the aesthetic and function...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'steel' and 'high' are merged due to a PDF parsing error and should be separated.
29,29,the,...d steelstainless steelhigh carbon steel.**the** aesthetic and functional properties of ...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,The word 'the' should be capitalized as it begins a new sentence.
30,29,titaniumaluminiumcopperbrass,"...erties of non-ferrous metals, including:**titaniumaluminiumcopperbrass**.the functional properties of the above-...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"Multiple words are merged together due to a PDF conversion error, requiring separation and punctuation."
31,29,pointthermal,"...d non-ferrous metals, including:melting **pointthermal** and electrical conductivity.the mechani...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"Two words are merged together due to a PDF conversion error, requiring separation."
32,29,the,...ointthermal and electrical conductivity.**the** mechanical properties of the above-name...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The word 'the' is merged with the preceding punctuation due to a PDF conversion error, requiring a space after the period."
33,29,strengthtoughnessdensityplasticitymalleabilityhardness,"...d non-ferrous metals, including:tensile **strengthtoughnessdensityplasticitymalleabilityhardness**. |  {30}-------------------------------...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"Multiple words are merged together due to a PDF conversion error, requiring separation and punctuation."
34,30,parana,...   - beech   - balsa   - scots pine   - **parana** pine. - the aesthetic and functional pr...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Parana pine' is a correct proper noun referring to a specific type of timber.
35,33,selfassembly,"...facture of mass-produced products to be **selfassembly**, including:   - KDF (Knock-down fitting...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The compound word 'self-assembly' is missing a hyphen due to a PDF conversion error.
36,34,outcomesthe,...are a starting point to inform possible **outcomesthe** principles of a user-centred design app...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"Two words are merged together due to a PDF conversion error, requiring separation and punctuation."
37,34,briefsidentify,"...design, and the development of possible **briefsidentify** potential user groupsconsider the needs...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"Two words are merged together due to a PDF conversion error, requiring separation and punctuation."
38,34,groupsconsider,"... possible briefsidentify potential user **groupsconsider** the needs, wants and values of the end ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"Two words are merged together due to a PDF conversion error, requiring separation and punctuation."
39,34,craftmanship,...gh quality<br>• exhibits good/excellent **craftmanship**<br>• demonstrates functionality<br>• co...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,The word is misspelled; the correct British English spelling is 'craftsmanship'.
40,34,accuratelyuse,"...outcome, including:measure and mark out **accuratelyuse** a range of tools and equipment as appro...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'accurately' and 'use' have been merged due to a PDF parsing error.
41,34,rulesscribesengineering,"...pment as appropriate, for example:steel **rulesscribesengineering** squarespunchesodd-leg callipersconsider...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The words 'rules', 'scribes', and 'engineering' have been merged due to a PDF parsing error."
42,34,squarespunchesodd-leg,...r example:steel rulesscribesengineering **squarespunchesodd-leg** callipersconsider how to minimise waste...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The words 'squares', 'punches', and 'odd-leg' have been merged due to a PDF parsing error."
43,34,callipersconsider,...cribesengineering squarespunchesodd-leg **callipersconsider** how to minimise waste and make allowanc...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'callipers' and 'consider' have been merged due to a PDF parsing error.
44,34,methodsemploy,...d make allowances for effective cutting **methodsemploy** accurate measuring techniques and estab...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'methods' and 'employ' have been merged due to a PDF parsing error.
45,34,facesensure,...and establish reference points or datum **facesensure** precision in lines and surfacesuse cent...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'faces' and 'ensure' have been merged due to a PDF parsing error.
46,34,surfacesuse,...atum facesensure precision in lines and **surfacesuse** centre squares or combination squares f...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'surfaces' and 'use' have been merged due to a PDF parsing error.
47,34,measurementsimplement,"...face plates and Vee blocks for accurate **measurementsimplement** accurate templates, jigs, and/or patter...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'measurements' and 'implement' have been merged due to a PDF parsing error.
48,34,patternswork,"...lement accurate templates, jigs, and/or **patternswork** within specified tolerances.           ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'patterns' and 'work' have been merged due to a PDF parsing error.
49,34,micrometressoldering,"... and appropriate machinery, for example:**micrometressoldering** equipmentvernier calliperslathesvacuum ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'micrometres' and 'soldering' have been merged due to a PDF parsing error.
50,34,equipmentvernier,"...inery, for example:micrometressoldering **equipmentvernier** calliperslathesvacuum formerslaser cutt...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,A space is missing between 'equipment' and 'vernier' due to a PDF conversion error.
51,34,calliperslathesvacuum,...e:micrometressoldering equipmentvernier **calliperslathesvacuum** formerslaser cuttersCNC machines3D prin...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Spaces are missing between 'callipers', 'lathes', and 'vacuum' due to a PDF conversion error."
52,34,formerslaser,... equipmentvernier calliperslathesvacuum **formerslaser** cuttersCNC machines3D printerspillar dr...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,A space is missing between 'formers' and 'laser' due to a PDF conversion error.
53,34,cuttersCNC,...nier calliperslathesvacuum formerslaser **cuttersCNC** machines3D printerspillar drills.recogn...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,A space is missing between 'cutters' and 'CNC' due to a PDF conversion error.
54,34,printerspillar,...cuum formerslaser cuttersCNC machines3D **printerspillar** drills.recognise the importance of sub-...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,A space is missing between 'printers' and 'pillar' due to a PDF conversion error.
55,34,recognise,...ersCNC machines3D printerspillar drills.**recognise** the importance of sub-assembling parts ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Recognise' is the correct British English spelling and should not be flagged as an error.
56,34,processesapply,...ponents prior to applying any finishing **processesapply** appropriate construction techniques for...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,A space is missing between 'processes' and 'apply' due to a PDF conversion error.
57,34,adhesivesmanufacture,...iques for example:joining / fixings and **adhesivesmanufacture** quality prototypes.                    ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,A space is missing between 'adhesives' and 'manufacture' due to a PDF conversion error.
58,39,accuratelyuse,"...outcome, including:measure and mark out **accuratelyuse** a range of tools and equipment as appro...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,A space is missing between 'accurately' and 'use' due to a PDF conversion error.
59,39,rulerstape,"...d equipment as appropriate, for example:**rulerstape** measuretailor's chalktackingpins.consid...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,A space is missing between 'rulers' and 'tape' due to a PDF conversion error.
60,39,measuretailor,"... as appropriate, for example:rulerstape **measuretailor**'s chalktackingpins.consider how to mini...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'measure' and 'tailor' are merged due to PDF extraction; they should be separated, likely as 'tape measure, tailor's'."
61,39,chalktackingpins,... for example:rulerstape measuretailor's **chalktackingpins**.consider how to minimise waste and make...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'chalk' and 'tackingpins' are merged due to PDF extraction; they should be separated, likely as 'chalk, tacking pins'."
62,39,consider,...rstape measuretailor's chalktackingpins.**consider** how to minimise waste and make allowanc...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,The word 'consider' should be capitalized as it begins a new sentence following a period.
63,39,methodsmeasure,...d make allowances for effective cutting **methodsmeasure** standard seam allowances – 1.5cms or 15...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'methods' and 'measure' are merged due to PDF extraction; they should be separated, likely as 'methods, measure'."
64,39,dartspleatsgrain,"...ttern language and marking, for example:**dartspleatsgrain** linescentre linesbuttonholes.use templa...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'darts', 'pleats', and 'grain' are merged due to PDF extraction; they should be separated, likely as 'darts, pleats, grain'."
65,39,linescentre,"...d marking, for example:dartspleatsgrain **linescentre** linesbuttonholes.use templates, and/or ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'lines' and 'centre' are merged due to PDF extraction; they should be separated, likely as 'grain lines, centre'."
66,39,linesbuttonholes,"...or example:dartspleatsgrain linescentre **linesbuttonholes**.use templates, and/or patternssize and ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'lines' and 'buttonholes' are merged due to PDF extraction; they should be separated, likely as 'centre lines, buttonholes'."
67,39,use,"...leatsgrain linescentre linesbuttonholes.**use** templates, and/or patternssize and posi...",PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,The word 'use' should be capitalized as it begins a new sentence following a period.
68,39,patternssize,"... linesbuttonholes.use templates, and/or **patternssize** and position of embellishments. |  | | ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'patterns' and 'size' are merged due to PDF extraction; they should be separated, likely as 'patterns, size'."
69,39,usedselect,...o the materials and/or components being **usedselect** and use hand tools and appropriate mach...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'used' and 'select' are merged due to PDF extraction; they should be separated, likely as 'used, select'."
70,39,fabricshearssewing,"...ial being shaped or worked, for example:**fabricshearssewing** machineover lockerlaser cutter.apply ap...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'fabric shears' and 'sewing' are merged due to PDF extraction and should be separated.
71,39,machineover,"... worked, for example:fabricshearssewing **machineover** lockerlaser cutter.apply appropriate co...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'machine' and 'overlocker' are merged due to PDF extraction and should be separated.
72,39,lockerlaser,... example:fabricshearssewing machineover **lockerlaser** cutter.apply appropriate construction t...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'locker' (from overlocker) and 'laser' are merged due to PDF extraction and should be separated.
73,39,apply,"...rssewing machineover lockerlaser cutter.**apply** appropriate construction techniques, fo...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,This is part of a bulleted list of actions and does not require capitalization as it continues the previous sentence structure.
74,39,typeedge,"...nstruction techniques, for example:seam **typeedge** finishes.                              ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'type' and 'edge' are merged due to PDF extraction and should be separated.
75,41,accuratelyuse,"...outcome, including:measure and mark out **accuratelyuse** a range of tools and equipment as appro...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'accurately' and 'use' are merged due to PDF extraction and should be separated.
76,41,rulertape,"...d equipment as appropriate, for example:**rulertape** measurepoints and datumcentre squares o...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'ruler' and 'tape' are merged due to PDF extraction and should be separated.
77,41,measurepoints,"...t as appropriate, for example:rulertape **measurepoints** and datumcentre squares or combination ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'measure' and 'points' are merged due to PDF extraction and should be separated.
78,41,datumcentre,...for example:rulertape measurepoints and **datumcentre** squares or combination squares for mark...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'datum' and 'centre' are merged due to PDF extraction and should be separated.
79,41,barssurface,...on squares for marking centres of round **barssurface** plates and Vee blockuse of accurate tem...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'bars' and 'surface' are merged due to PDF extraction and should be separated.
80,41,blockuse,"...res of round barssurface plates and Vee **blockuse** of accurate templates, jigsconsider how...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'block' and 'use' have been merged due to a PDF conversion artifact.
81,41,jigsconsider,"...and Vee blockuse of accurate templates, **jigsconsider** how to minimise waste and make allowanc...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'jigs' and 'consider' have been merged due to a PDF conversion artifact.
82,41,methodsensure,...d make allowances for effective cutting **methodsensure** precision in lines and surfaceswork wit...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'methods' and 'ensure' have been merged due to a PDF conversion artifact.
83,41,surfaceswork,...ng methodsensure precision in lines and **surfaceswork** within specified tolerances. | | 2.1.17...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'surfaces' and 'work' have been merged due to a PDF conversion artifact.
84,41,usedselect,...o the materials and/or components being **usedselect** and use specialist techniquesselect and...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'used' and 'select' have been merged due to a PDF conversion artifact.
85,41,techniquesselect,...nts being usedselect and use specialist **techniquesselect** and use hand tools and appropriate mach...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'techniques' and 'select' have been merged due to a PDF conversion artifact.
86,41,drillslathesvacuum,"...ng shaped or worked, for example:pillar **drillslathesvacuum** formerslaser cuttersCNC lathes3D printe...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"Multiple words in a list ('drills', 'lathes', 'vacuum') have been merged due to a PDF conversion artifact."
87,41,formerslaser,"..., for example:pillar drillslathesvacuum **formerslaser** cuttersCNC lathes3D printers.apply appr...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'formers' and 'laser' have been merged due to a PDF conversion artifact.
88,41,cuttersCNC,...:pillar drillslathesvacuum formerslaser **cuttersCNC** lathes3D printers.apply appropriate con...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'cutters' and 'CNC' have been merged due to a PDF conversion artifact.
89,41,apply,"...rmerslaser cuttersCNC lathes3D printers.**apply** appropriate construction techniques, fo...",PassCode.LTC,ErrorCategory.PARSING_ERROR,90,"The word 'apply' should likely start a new sentence or instruction, indicating a missing full stop and capitalization error due to parsing."
90,41,fixingsadhesives,"...ction techniques, for example:joints or **fixingsadhesives**.                                      |...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The word 'fixingsadhesives' is a parsing error where two words have been merged during PDF-to-text conversion; it should be 'fixings, adhesives' or 'fixings and adhesives'."
