issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
10,8,specific as possible,Language used should be **specific as possible**.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The comparative structure requires 'as specific as possible'.
11,8,up to date,WJEC will inform centres of any amendments and the most **up to date** version of the specification will always be on the website.,ErrorCategory.STYLISTIC_PREFERENCE,90,'Up-to-date' should be hyphenated when used as a compound adjective before a noun.
12,8,ethnic,"The specification may be followed by any learner, irrespective of gender, **ethnic**, religious or cultural background.",ErrorCategory.STYLISTIC_PREFERENCE,80,"'Ethnic' is an adjective; using it as a standalone noun in this list ('gender, ethnic, religious or cultural background') is grammatically awkward and imprecise. 'Ethnicity' or 'ethnic origin' would be more appropriate."
13,11,Display ports,"connectivity ports, including Universal Serial Bus (USB) ports, **Display ports**, Ethernet ports and audio ports.",ErrorCategory.SPELLING_ERROR,95,'DisplayPort' is a proper noun referring to a specific digital display interface standard and should be capitalised.
14,11,audio ports.,"connectivity ports, including Universal Serial Bus (USB) ports, Display ports, Ethernet ports and **audio ports.**",ErrorCategory.CONSISTENCY_ERROR,85,List items that are fragments should not typically end with a full stop; this is inconsistent with general stylistic guidelines and other lists in the document.
15,11,Von Neumann CPU Architecture,the main components of the **Von Neumann CPU Architecture**,ErrorCategory.STYLISTIC_PREFERENCE,80,"The standard term is 'Von Neumann architecture' (lowercase 'a') or 'Von Neumann Architecture' (capital 'A'), without the redundant 'CPU'."
16,11,fetch-decode execute cycle,"the role of different components in the **fetch-decode execute cycle**, including:",ErrorCategory.SPELLING_ERROR,95,"The standard term is 'fetch-decode-execute cycle', requiring hyphens between all three parts."
17,11,memory data register (MDR).,memory address register (MAR)</li><li>**memory data register (MDR).**,ErrorCategory.CONSISTENCY_ERROR,85,List items that are fragments should not typically end with a full stop; this is inconsistent with general stylistic guidelines and other lists in the document.
18,11,number of cores. Learners should be aware of:,number of cores. **Learners should be aware of:**,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A new instructional stem ('Learners should be aware of') should not immediately follow a list item with a full stop; it indicates a new section or bullet point.
19,11,consideration,"the legal, ethical and social **consideration** surrounding designing, manufacturing and disposing of computer hardware",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"As it refers to multiple aspects (legal, ethical, social), 'considerations' (plural) is required."
20,11,historical development of computers,"the legal, ethical and social consideration surrounding designing, manufacturing and disposing of computer hardware</li><li>**historical development of computers**",ErrorCategory.CONSISTENCY_ERROR,80,"While fragments often omit full stops, previous lists in this section ended with full stops, making this omission inconsistent within the document."
21,12,"the use and functional characteristics of primary storage technologies, including: the use and functional characteristics of primary storage technologies, including:","Learners should know **the use and functional characteristics of primary storage technologies, including: the use and functional characteristics of primary storage technologies, including:** random access memory (RAM) read only memory (ROM) flash memory cache memory virtual memory.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"The phrase 'the use and functional characteristics of primary storage technologies, including:' is redundantly repeated, indicating an error in composition."
22,13,appropriate use,"Learners should know: **appropriate use** of data types the function of data types used in programming the characteristics of different data types, including: Boolean character integer real string.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The definite article 'the' is missing before 'appropriate use', which is required for grammatical correctness in this context."
23,13,"between, denary","Learners should know how to: convert **between, denary**, binary and hexadecimal counting systems perform binary addition use arithmetic shift functions and explain their effect use the concept of overflow and underflow.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The comma after 'between' is grammatically incorrect; 'between' should directly precede the first item in the list it connects.
24,15,WAPs). Learners,"wireless access points (**WAPs). Learners** should know the purpose of networking protocols, including: Transmission Control Protocol (TCP) Internet Protocol (IP) Hypertext Transfer Protocol (HTTP)",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"This is a run-on sentence where two distinct ideas are joined without proper punctuation or conjunction, creating a grammatical error."
25,15,high speed,"the evolution of communication networks, from traditional telecommunication systems to modern **high speed** broadband and networks.",ErrorCategory.STYLISTIC_PREFERENCE,85,"As a compound adjective modifying 'broadband', 'high speed' should be hyphenated (high-speed) for clarity in British English."
26,18,social,"Learners should be aware of the legal, ethical and **social**
considerations surrounding software development.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The sentence is split mid-phrase across two lines, making the first part a grammatical fragment."
27,18,low level languages,Learners should understand: <ul><li>the characteristics and purpose of high-level and **low level languages**</li><li>situations that require the use of a high-level or a **low level language**</li><li>the purpose and use of the three common types of program translator:</li>,ErrorCategory.CONSISTENCY_ERROR,90,"The term 'high-level' is hyphenated, so 'low-level' should also be hyphenated for consistency when used as a compound adjective before a noun."
28,20,multi-tasking,Learners should understand: <ul><li>the purpose of the operating system (OS)</li><li>how the operating system manages:</li><li>CPU</li><li>**multi-tasking**</li><li>interrupts</li><li>memory</li>,ErrorCategory.STYLISTIC_PREFERENCE,85,"The term 'multitasking' is generally preferred as a single, unhyphenated word in British English (OED, Collins)."
29,20,security the purpose,how the operating system manages: <ul><li>CPU</li><li>multi-tasking</li><li>interrupts</li><li>memory</li><li>backing store</li><li>peripherals</li><li>interface</li><li>**security the purpose** and functionality of a range of utility software. Learners should be aware of:</li>,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"A list item ('security') is immediately followed by a new, distinct idea ('the purpose and functionality...') without proper punctuation or separation, creating a run-on structure."
30,21,spiral.,"the use, strengths and weaknesses of different SDLC models, including:</li><li>waterfall</li><li>agile</li><li>iterative</li><li>**spiral.** Learners should be aware of:</li><li>professional considerations related to industry standards for software development</li><li>legal and ethical considerations relating to intellectual property in software development.</li></ul>",ErrorCategory.CONSISTENCY_ERROR,95,Punctuation of bullet points should be consistent; other items in this list do not end with a full stop.
31,22,interfaces.,develop the use of data modelling skills</li><li>give learners the opportunity to build appropriate user **interfaces.**</li></ul>,ErrorCategory.CONSISTENCY_ERROR,95,Punctuation of bullet points should be consistent; other items in this list do not end with a full stop.
32,22,evaluation.,"testing</li><li>**refinement, including evaluation.**</li></ul>",ErrorCategory.CONSISTENCY_ERROR,95,Punctuation of bullet points should be consistent; other items in this list do not end with a full stop.
33,22,TKINTER,"The materials will be released, written using the standard Python IDLE IDE and will use **TKINTER** library for graphical user elements.",ErrorCategory.SPELLING_ERROR,90,The standard capitalisation for the Python GUI library is 'Tkinter'.
34,22,"released, written","The materials will be **released, written** using the standard Python IDLE IDE and will use TKINTER library for graphical user elements.",ErrorCategory.STYLISTIC_PREFERENCE,75,"The phrasing 'released, written' is grammatically acceptable but slightly awkward; 'released and written' or 'released and will be written' would improve flow."
35,22,prerelease,"However, learners are required to use the Python IDLE IDE version specified in the **prerelease** for the Unit 2 examination.",ErrorCategory.CONSISTENCY_ERROR,95,"The term 'pre-release' is hyphenated earlier on the same page, indicating an inconsistency in compound word usage."
36,23,requirements.,analyse a set of requirements</li><li>consider a programming solution that meets a set of **requirements.**</li></ul>,ErrorCategory.CONSISTENCY_ERROR,95,Punctuation of bullet points should be consistent; other items in this list do not end with a full stop.
37,24,in terms of the following as outlined below,"Learners should be able to design solutions and their component parts, and use data modelling skills **in terms of the following as outlined below**:",ErrorCategory.STYLISTIC_PREFERENCE,85,The phrases 'in terms of the following' and 'as outlined below' are redundant when used together; 'as outlined below' is sufficient to introduce the table.
38,25,in terms of the following as outlined below,Learners should be able to use the Python programming language to write programs and build appropriate user interfaces **in terms of the following as outlined below**:,ErrorCategory.STYLISTIC_PREFERENCE,85,The phrases 'in terms of the following' and 'as outlined below' are redundant when used together; 'as outlined below' is sufficient to introduce the table.
39,25,built in,"create new and modify existing intuitive Graphical User Interfaces (GUI) using the Python 3 **built in** Tkinter libraries, including:",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,'built-in' should be hyphenated when used as a compound adjective modifying 'Tkinter libraries'.
40,25,(which function similarly to arrays in other programming languages),"create new and extend lists, tuples and dictionaries<li>use lists **(which function similarly to arrays in other programming languages)**</li><li>use slicing</li><li>use mathematical and logical operations</li>",ErrorCategory.STYLISTIC_PREFERENCE,80,"This explanatory phrase is repeated unnecessarily three times within the same bulleted list, leading to verbosity; a single explanation would suffice."
41,27,design-thinking,- use **design-thinking** to understand how a range of approaches could solve computer science problems,ErrorCategory.SPELLING_ERROR,95,"As a noun, 'design thinking' is typically written as two separate words in British English, not hyphenated (OED, Collins)."
42,28,ready to complete,Learners will be required to familiarise themselves with the scenario **ready to complete** an examination based on the pre-released brief in the summer examination series or Year 11.,ErrorCategory.STYLISTIC_PREFERENCE,80,The phrase 'ready to complete' is less formal than alternatives like 'in preparation for completing' or 'so as to complete' for a formal specification document.
43,30,re-taken,"If the assessment being **re-taken** contributes to the 40% terminal rule requirement, the mark for the new assessment will count regardless of previous results in that assessment.",ErrorCategory.CONSISTENCY_ERROR,90,"The word 'retake' is generally written as one word in British English, and is used as such later in the document ('retaking'), making 're-taken' inconsistent."
44,30,i.e. that,The better uniform mark score from the two attempts will be used in calculating the final overall grade subject to the terminal rule being satisfied first **i.e. that** candidates must complete 40% of the assessment for a qualification in the series in which they are cashing in.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The abbreviation 'i.e.' should be followed by a comma in formal British English.
45,30,the most two recent attempts,"There is no limit on the number of times a candidate can resit an individual unit; however, the better uniform mark score from **the most two recent attempts** will be used in calculating the final overall grade.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The correct phrasing for this superlative construction is 'the two most recent attempts'.
46,30,post-16 candidates,The 'fresh start' rule does not apply to **post-16 candidates**.,ErrorCategory.CONSISTENCY_ERROR,90,"The term 'Post-16 Candidates' is capitalised earlier in the document when introduced, so 'post-16 candidates' should also be capitalised for consistency."
47,34,that,A < B will return TRUE if the value of A is lower **that** the value of B otherwise it will return FALSE.,ErrorCategory.SPELLING_ERROR,98,The word 'that' should be 'than' when making a comparison.
48,35,'1 remaining',The remainder is 1 as 2 divides 5 times into 11 with **'1 remaining'**.,ErrorCategory.STYLISTIC_PREFERENCE,85,The single quotes around '1 remaining' are unnecessary and detract from the formal tone of the specification.
