Subject,Filename,issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,30,38,all and all,...tant to Learners because RSE affects us **all and all** learners should take the opportunity to...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A comma is required before the coordinating conjunction 'and' to separate two independent clauses for clarity.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,31,39,1980's,...f stigma around sexual health since the **1980's** when the 'Don't Die of Ignorance' campa...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,90,"The apostrophe should be omitted when pluralizing decades in formal British English style (e.g., '1980s')."
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,32,39,Womens,...elationships for young people.<br>Welsh **Womens** Aid - Healthy Relationships            ...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,The proper noun 'Welsh Women's Aid' requires an apostrophe for the possessive plural.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,33,42,ArchitectureFurniture,...tudy towards possible<br>success in:<br>**ArchitectureFurniture** designProduct designTheatre designProp ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'Architecture' and 'Furniture' have been merged due to a PDF conversion error and should be separated.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,34,42,designProduct,...br>success in:<br>ArchitectureFurniture **designProduct** designTheatre designProp and model maki...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'design' and 'Product' have been merged due to a PDF conversion error and should be separated.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,35,42,designTheatre,...<br>ArchitectureFurniture designProduct **designTheatre** designProp and model making for animati...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'design' and 'Theatre' have been merged due to a PDF conversion error and should be separated.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,36,42,designProp,...reFurniture designProduct designTheatre **designProp** and model making for animation and film...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'design' and 'Prop' have been merged due to a PDF conversion error and should be separated.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,37,42,filmAutomotive,...Prop and model making for animation and **filmAutomotive** designInterior designLighting designerJ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'film' and 'Automotive' have been merged due to a PDF conversion error and should be separated.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,38,42,designInterior,...making for animation and filmAutomotive **designInterior** designLighting designerJewellery design...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'design' and 'Interior' have been merged due to a PDF conversion error and should be separated.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,39,42,designLighting,...ation and filmAutomotive designInterior **designLighting** designerJewellery designTextile enginee...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'design' and 'Lighting' have been merged due to a PDF conversion error and should be separated.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,40,42,designerJewellery,...utomotive designInterior designLighting **designerJewellery** designTextile engineeringUX designer.Th...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The OCR process has merged 'designer' and 'Jewellery'; these should be two separate words in a list of specializations.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,41,42,designTextile,...terior designLighting designerJewellery **designTextile** engineeringUX designer.These possibilit...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The OCR process has merged 'design' and 'Textile'; these should be two separate words in a list of specializations.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,42,42,engineeringUX,...ighting designerJewellery designTextile **engineeringUX** designer.These possibilities are made p...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The OCR process has merged 'engineering' and 'UX'; these should be 'Textile engineering' and 'UX designer' as distinct specializations.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,43,42,possibilities,...ignTextile engineeringUX designer.These **possibilities** are made possible through design thinki...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The word 'possibilities' is correctly spelled and used in context.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,44,43,inside of,...ains that the ability to find something **inside of** yourself to express creatively to the w...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"While 'inside' would be more concise, 'inside of' is not grammatically incorrect and is acceptable in British English."
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,45,44,',...ght into the meaning<br>of other artists**'**<br>and designers'<br>work as they can h...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The `&#x27;` is an HTML entity for an apostrophe, indicating a parsing artifact rather than a linguistic error in the original text."
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,46,44,',...ng<br>of other artists'<br>and designers**'**<br>work as they can hear first hand<br>...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The `&#x27;` is an HTML entity for an apostrophe, indicating a parsing artifact rather than a linguistic error in the original text."
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,47,44,subject matter,"...t form. I find<br>inspiration in simple **subject matter**, women scrubbing steps,<br>figures sitt...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The compound noun 'subject matter' is correctly spelled and used in context.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,48,44,all of the,"...        | In order to successfully meet **all of the** Assessment Objectives,<br>it is importa...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The phrase 'all of the' is grammatically correct and commonly used.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,49,44,in the moment,... in essay format –<br>notes<br>created '**in the moment**' can have as much fluency as<br>paragra...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The idiom 'in the moment' is correctly used and punctuated as a specific phrase.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,50,44,whether or not,"...e learner has approached their project, **whether or not** the                                    ...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,The phrase 'whether or not' is grammatically correct and commonly used for emphasis.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,51,44,and,... taken for granted. The<br>size of paper** and** it's orientation<br>and relationship to...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,No comma is required before 'and' when connecting two elements in a compound noun phrase.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,52,44,SymmetryPatternPerspectiveProportionScaleShape,...atical<br>concepts occur frequently:<br>**SymmetryPatternPerspectiveProportionScaleShape** and formGeometry and anglesFractals.It ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,Multiple words have been merged together due to a PDF-to-text conversion error.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,53,44,formGeometry,...ternPerspectiveProportionScaleShape and **formGeometry** and anglesFractals.It is important to p...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two distinct words, 'form' and 'Geometry', have been merged together due to a PDF-to-text conversion error."
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,54,44,anglesFractals,...oportionScaleShape and formGeometry and **anglesFractals**.It is important to point out to learner...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"Two distinct words, 'angles' and 'Fractals', have been merged together due to a PDF-to-text conversion error."
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,55,44,or,...clusive. This helps neither the learner **or**<br>subject<br>and should be challenged....,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,"The correlative conjunction should be 'neither...nor', not 'neither...or'."
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,56,44,Salvador Dali,...e Cubists)<br>• Giorgio de Chirico<br>• **Salvador Dali**<br>• Rene Magritte<br>• Bridget Riley<b...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Salvador Dali' is the correct spelling of the artist's proper name.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,57,50,tryptichs,"...of stories from the Bible (sometimes as **tryptichs**), the sculptural forms of Barbara Hepwo...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,"The correct spelling of the word is 'triptychs', not 'tryptichs'."
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,58,51,IsometricAxonometricPlanometricPerspectiveFirst,...y using Computer Aided Design (CAD).<br>**IsometricAxonometricPlanometricPerspectiveFirst** or third angle projection.It is not ant...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,Multiple technical terms have been merged together due to a PDF-to-text conversion error.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,59,51,modelmaking,"..., whether through<br>drawing or through **modelmaking**, using appropriate scales<br>from 1:2 f...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"'Modelmaking' is a valid single-word form of the compound noun, commonly used in British English."
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,60,51,three dimensional,"...phy), using perspective to represent<br>**three dimensional** shapes on a 2 dimensional plan (paper, ...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"The instruction explicitly states not to report hyphenation issues, treating this as a tool misfire for the given task."
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,61,51,2 dimensional,"...resent<br>three dimensional shapes on a **2 dimensional** plan (paper, canvas<br>etc) is a techni...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"The instruction explicitly states not to report hyphenation issues, treating this as a tool misfire for the given task."
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,62,54,futureproof,...ing materials and technologies<br>to<br>**futureproof** product<br>development.<br>Learners sho...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The word 'futureproof' is correctly used as a verb in this context (OED).
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,63,58,comprises of,...xtile Design within GCSE Art and Design **comprises of**<br>the<br>creation of designs and produ...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,The verb 'comprise' does not take the preposition 'of'.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,64,58,are,...ers and makers<br>who<br>use CAD. There **are** a wealth of high<br>quality textile art...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,"The singular subject 'a wealth' requires a singular verb 'is', not 'are'."
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,65,59,',...ond to.  An example of this might be:  ***'**A new boutique hotel is opening which wi...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"This is an HTML entity for a single quote, indicating a PDF parsing artifact."
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,66,59,eco -conscious,...ding the launch of the hotel to attract **eco -conscious** travellers and convey the cynefin. Imag...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"The instruction explicitly states not to report hyphenation issues, treating this as a tool misfire for the given task."
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,67,59,',...ithin the hotel as large format images. **'***  Learners must demonstrate the ability...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"This is an HTML entity for a single quote, indicating a PDF parsing artifact."
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,68,59,time -lapse,"...igital processes and techniques such as **time -lapse** photography, video, photomontage and di...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"The instruction explicitly states not to report hyphenation issues, treating this as a tool misfire for the given task."
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,69,60,general public,...r>scales which can be difficult for the **general public** to visualise.<br>Learners will need to ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"'General public' is a correct and commonly used noun phrase, requiring no hyphenation."
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,70,62,outside of,"...ng, learner independence, opportunities **outside of** the classroom and engaging alternative ...",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"While 'outside of' is not strictly incorrect, 'outside' is more concise and generally preferred in formal writing."
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,71,65,an outcomes,"...hievements, where they are pleased with **an outcomes**, where things have gone wrong and how t...",PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,The indefinite article 'an' is incorrectly used before the plural noun 'outcomes'.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,72,65,',"... where there is a formal requirement to **'**reflect on own work, and record ideas, o...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The `&#x27;` character is an HTML entity for a single quote, indicating a parsing error from the PDF conversion."
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,73,65,',...levant to intentions as work progresses **'**. This is assessed across the whole port...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The `&#x27;` character is an HTML entity for a single quote, indicating a parsing error from the PDF conversion."
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,74,65,or,...ing and reflecting on design development** or** they could be diarised entries into a b...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,75,"Adding a comma before 'or' would improve readability by clearly separating two independent clauses, but its omission is not an absolute grammatical error."
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,75,70,wellinformed,"...es, presenting work that is meaningful, **wellinformed** and in a sequence that can be easily fo...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,90,'Well-informed' is a compound adjective that requires a hyphen when preceding the noun it modifies.
Art-and-Design,gcse-art-and-design---guidance-for-teaching.csv,76,70,general public,"...n of printed banners in a space for the **general public** in an art, craft and design submission....",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'General public' is a standard and grammatically correct phrase.
Art-and-Design,gcse-art-and-design---unit-1-non-exam-assessment-pack.csv,0,5,outside of,...  ## Supervision  Work may be completed **outside of** the centre without direct supervision. ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"The phrase ""outside of"" is grammatically acceptable, though ""outside"" alone is often preferred in formal British English."
Art-and-Design,gcse-art-and-design---unit-1-non-exam-assessment-pack.csv,1,5,are,... The marking scheme for this assessment **are** included in the candidate pack.  All ma...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,"The singular subject ""The marking scheme"" requires the singular verb ""is"", not ""are""."
Art-and-Design,gcse-art-and-design---unit-1-non-exam-assessment-pack.csv,2,6,the to,...# Further information  You should refer **the to** WJEC Assessment Guide / JCQ Instruction...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,"The phrase ""refer the to"" is grammatically incorrect; it should be ""refer to the""."
Art-and-Design,gcse-art-and-design---unit-1-non-exam-assessment-pack.csv,3,14,",","... understand the assessment requirements,** ,** but there are rules about the kind of h...",PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,"There is a redundant comma, resulting in a double comma before the conjunction ""but""."
Art-and-Design,gcse-art-and-design---unit-1-non-exam-assessment-pack.csv,4,15,outlines,... The guidance in the graphic below will **outlines** what your work should include.  **Produ...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,"The modal verb ""will"" must be followed by the base form of the verb, so ""outlines"" should be ""outline""."
Art-and-Design,gcse-art-and-design---unit-2-externally-set-assignment.csv,0,4,outside of,"...t 1, no controls. Work may be completed **outside of** the centre without direct supervision. ...",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"While 'outside of' is common, 'outside' is more concise and generally preferred in formal writing."
Art-and-Design,gcse-art-and-design---unit-2-externally-set-assignment.csv,1,6,are,... The marking scheme for this assessment **are** included in the candidate pack.  All ma...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,The singular subject 'marking scheme' requires the singular verb 'is'.
Art-and-Design,gcse-art-and-design---unit-2-externally-set-assignment.csv,2,8,outside of,...arner must not access any of their work **outside of** the designated sustained focus work ses...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"While 'outside of' is common, 'outside' is more concise and generally preferred in formal writing."
Art-and-Design,gcse-art-and-design---unit-2-externally-set-assignment.csv,3,8,but,... not have to be a finished piece of work** but** there should be enough completed to dem...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,90,"A comma is conventionally used before 'but' when it connects two independent clauses, improving readability."
Art-and-Design,gcse-art-and-design---unit-2-externally-set-assignment.csv,4,16,independently from,...ive you.  It is important that you work **independently from** other candidates and the work produced ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,'Independently from' is a grammatically correct and acceptable phrasing.
Art-and-Design,gcse-art-and-design---unit-2-externally-set-assignment.csv,5,16,independently from,...ive you.  It is important that you work **independently from** other candidates and the work produced ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,'Independently from' is a grammatically correct and acceptable phrasing.
Art-and-Design,gcse-art-and-design---unit-2-externally-set-assignment.csv,6,17,outlines,... The guidance in the graphic below will **outlines** what your work should include.  ![](_pa...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,"A modal verb like 'will' must be followed by the base form of the verb, not the 's' form."
Art-and-Design,gcse-art-and-design---unit-2-externally-set-assignment.csv,7,18,but,... not have to be a finished piece of work** but** there should be enough completed to dem...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,90,"A comma is conventionally used before 'but' when it connects two independent clauses, improving readability."
Art-and-Design,gcse-art-and-design---unit-2-externally-set-assignment.csv,8,36,YY,...|------|------------| | DD    | MM    | **YY** | Hour | Minutes    | |       |       |...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'YY' is a valid placeholder for 'Year' in a table header and not a grammatical error.
Art-and-Design,overview-of-consultation-findings.csv,0,3,made-for-wales-gcses,...form/reforming/qualified-for-the-future/**made-for-wales-gcses**/#approval-criteria\)](https://qualifica...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,This text is part of a URL slug and is correctly formatted for that context.
Art-and-Design,overview-of-consultation-findings.csv,1,3,CymraegGCSE,...---| | Level 2 Award in Additional Core **CymraegGCSE** Art and DesignGCSE BusinessGCSE Compute...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'Cymraeg' and 'GCSE' have been incorrectly merged during PDF-to-text conversion and should be separated by a space.
Art-and-Design,overview-of-consultation-findings.csv,2,3,DesignGCSE,... in Additional Core CymraegGCSE Art and **DesignGCSE** BusinessGCSE Computer ScienceGCSE Core ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'Design' and 'GCSE' have been incorrectly merged during PDF-to-text conversion and should be separated by a space.
