issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
16,17,stock control stages,"Learners should know: the role of procurement, logistics and **stock control stages** of the supply chain how the supply chain will differ for businesses: selling different goods and services operating at different scales.",ErrorCategory.AMBIGUOUS_PHRASING,85,"The phrasing 'stock control stages' is ambiguous; it is unclear if 'stock control' is a stage or if 'stock control stages' is a specific type of stage, leading to potential misinterpretation."
17,17,its,Learners should understand the impact on businesses and **its** stakeholders of having an appropriate and effective supply chain.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"The plural noun 'businesses' requires the plural possessive pronoun 'their', not 'its', for subject-pronoun agreement."
18,18,"use and interpret
fixed costs
variable costs",Learners should be able to: <ul><li>**use and interpret**</li><li>**fixed costs**</li><li>**variable costs**</li><li>calculate and interpret:</li><li>total costs</li><li>total revenue</li><li>profit/loss.</li></ul>,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The list items 'fixed costs' and 'variable costs' are nouns, not abilities, which breaks the parallelism with the introductory phrase 'Learners should be able to:' and the preceding item 'use and interpret'."
19,18,break even,Learners should be able to calculate and interpret **break even** through the contribution method.,ErrorCategory.SPELLING_ERROR,90,"When referring to the concept or point, 'break-even' should be hyphenated as a compound noun."
20,19,proximity/closeness to competitors,"the factors influencing the siting of a business within a location, including:<li>accessibility</li><li>costs</li><li>footfall</li><li>personal reasons</li><li>**proximity/closeness to competitors**</li><li>size.</li></ul>",ErrorCategory.STYLISTIC_PREFERENCE,75,"The terms 'proximity' and 'closeness' are synonymous in this context, making the phrasing redundant; 'proximity to competitors' is sufficient."
21,21,Business Wales Equality Pledge. Learners should understand:,"Learners should be aware of the: <ul><li>complex, pluralistic and diverse nature of society</li><li>**Business Wales Equality Pledge. Learners should understand:**</li><li>the relationship between business and society</li><li>the importance of diversity for businesses</li><li>contributions to business from a range of different groups within society, including those of Black, Asian, and minority ethnic communities and individuals</li><li>contributions to business from those traditionally underrepresented in business including women, disabled people and those who are socio-economically disadvantaged.</li></ul>",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"A full sentence introducing further implied list items should not be embedded as a single bullet point within an existing list, as it disrupts the list's structure and flow."
22,21,"culture. Learners should be aware of the impact business has on society from a local, national and global perspective.","<ul><li>tax contribution</li><li>innovation and growth in technology</li><li>**culture. Learners should be aware of the impact business has on society from a local, national and global perspective.**</li></ul>",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"A full sentence introducing a new thought should not be embedded as a single bullet point within an existing list, as it disrupts the list's structure and flow."
23,21,"societal challenges. Learners should be aware of the impact society has on business from a local, national and global perspective.","<ul><li>social change, such as:</li><li>addressing social injustice</li><li>**societal challenges. Learners should be aware of the impact society has on business from a local, national and global perspective.**</li></ul>",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"A full sentence introducing a new thought should not be embedded as a single bullet point within an existing list, as it disrupts the list's structure and flow."
24,22,technology.,<ul><li>explore business data in the context of:</li><li>society</li><li>ethics</li><li>the environment</li><li>**technology.**</li></ul>,ErrorCategory.CONSISTENCY_ERROR,95,"The use of a full stop at the end of this bullet point is inconsistent with the preceding items in the same list, which do not have terminal punctuation."
25,22,technology.,<ul><li>analyse and interpret business data in the context of:</li><li>society</li><li>ethics</li><li>the environment</li><li>**technology.**</li></ul>,ErrorCategory.CONSISTENCY_ERROR,95,"The use of a full stop at the end of this bullet point is inconsistent with the preceding items in the same list, which do not have terminal punctuation."
26,22,technology.,<ul><li>reflect on the business data collected in the context of:</li><li>society</li><li>ethics</li><li>the environment</li><li>**technology.**</li></ul>,ErrorCategory.CONSISTENCY_ERROR,95,"The use of a full stop at the end of this bullet point is inconsistent with the preceding items in the same list, which do not have terminal punctuation."
27,23,use of technology.,<ul><li>treatment of workers</li><li>**use of technology.**</li></ul>,ErrorCategory.CONSISTENCY_ERROR,95,"The use of a full stop at the end of this bullet point is inconsistent with the preceding items in the same list, which do not have terminal punctuation."
28,23,societal benefits of ethical business behaviour.,<ul><li>employee disengagement</li><li>**societal benefits of ethical business behaviour.**</li></ul>,ErrorCategory.CONSISTENCY_ERROR,95,"The use of a full stop at the end of this bullet point is inconsistent with the preceding items in the same list, which do not have terminal punctuation."
29,23,profit.,<ul><li>the impact of ethical business behaviour on costs and profit</li><li>the possible trade-off between ethics and **profit.**</li></ul>,ErrorCategory.CONSISTENCY_ERROR,95,"The use of a full stop at the end of this bullet point is inconsistent with the preceding item in the same list, which does not have terminal punctuation."
30,24,wildlife.,"Learners should understand how business operations and activity can impact the natural environment, such as: <ul><li>climate change</li><li>congestion</li><li>deforestation</li><li>pollution</li><li>use of finite resources</li><li>waste</li><li>**wildlife.**</li></ul>",ErrorCategory.CONSISTENCY_ERROR,90,The terminal punctuation (full stop) is inconsistent with other items in the same bulleted list.
31,24,innovation.,"Learners should understand how businesses can act in a sustainable way, such as: <ul><li>minimising waste</li><li>packaging</li><li>recycling</li><li>renewable energy</li><li>responsible consumption and production</li><li>use of **innovation.**</li></ul>",ErrorCategory.CONSISTENCY_ERROR,90,The terminal punctuation (full stop) is inconsistent with other items in the same bulleted list.
32,24,individuals.,"the impact on society of a business acting in a sustainable way, such as: <ul><li>improvements to the natural environment</li><li>supporting the local economy</li><li>improving the health and lifestyle of **individuals.**</li></ul>",ErrorCategory.CONSISTENCY_ERROR,90,The terminal punctuation (full stop) is inconsistent with other items in the same bulleted list.
33,25,social media.,"types of technology that can be used by businesses, such as: <ul><li>3D printing</li><li>Artificial Intelligence (AI)</li><li>automation</li><li>cloud storage</li><li>digitisation</li><li>e-commerce and m-commerce</li><li>electronic point of sale (EPOS)</li><li>online payment systems</li><li>quick response (QR) codes</li><li>robotics</li><li>**social media.**</li></ul>",ErrorCategory.CONSISTENCY_ERROR,90,The terminal punctuation (full stop) is inconsistent with other items in the same bulleted list.
34,25,technological change.,reasons why businesses may not invest in technological change</li><li>resistance to implementing **technological change.**</li></ul>,ErrorCategory.CONSISTENCY_ERROR,90,The terminal punctuation (full stop) is inconsistent with other items in the same bulleted list.
35,25,employees.,Learners should understand how technology used by businesses can impact on: <ul><li>society</li><li>customers</li><li>the natural environment</li><li>**employees.**</li></ul>,ErrorCategory.CONSISTENCY_ERROR,90,The terminal punctuation (full stop) is inconsistent with other items in the same bulleted list.
36,26,production.,The unit will explore the following key business functions: <ul><li>financial</li><li>marketing</li><li>human resources</li><li>**production.**</li></ul>,ErrorCategory.CONSISTENCY_ERROR,90,The terminal punctuation (full stop) is inconsistent with other items in the same bulleted list.
37,26,sustainability.,opportunities and challenges</li><li>**sustainability.**</li></ul>,ErrorCategory.CONSISTENCY_ERROR,90,The terminal punctuation (full stop) is inconsistent with other items in the same bulleted list.
38,28,"such as,","the need to recycle (**such as,** Wales's Workplace Recycling Regulations 2024)",ErrorCategory.STYLISTIC_PREFERENCE,85,A comma is generally not used immediately after 'such as' when introducing an example or list of examples in British English.
39,28,"such as,","the journey to net zero (**such as,** the Environment (Wales) Act 2016).",ErrorCategory.STYLISTIC_PREFERENCE,85,A comma is generally not used immediately after 'such as' when introducing an example or list of examples in British English.
40,30,net profit margin. Learners should understand how a business can improve its profit.,"Learners should be able to calculate and interpret profitability ratios to evaluate financial performance, including: <ul><li>gross profit margin</li><li>**net profit margin. Learners should understand how a business can improve its profit.**</li></ul>",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The sentence 'Learners should understand how a business can improve its profit' is a separate learning objective and should not immediately follow a list item within the same bullet point; it requires a new bullet point or separate sentence structure.
41,31,surveys. Secondary research (internal):,Primary research: <ul><li>consumer panels</li><li>focus groups</li><li>interviews</li><li>observation</li><li>**surveys. Secondary research (internal):**</li><li>financial data</li><li>loyalty card data</li><li>sales information. Secondary research (external):</li><li>competitor information</li><li>government sources</li><li>internet</li><li>magazines</li><li>newspapers</li><li>trade publications. Learners should understand the advantages and disadvantages of primary and secondary market research.</li></ul>,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"The full stop after 'surveys' is incorrect; 'Secondary research (internal):' introduces a new category and should either be a new bullet point or separated by a colon, not a full stop."
42,31,sales information. Secondary research (external):,Secondary research (internal):</li><li>financial data</li><li>loyalty card data</li><li>**sales information. Secondary research (external):**</li><li>competitor information</li><li>government sources</li><li>internet</li><li>magazines</li><li>newspapers</li><li>trade publications. Learners should understand the advantages and disadvantages of primary and secondary market research.</li></ul>,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"The full stop after 'sales information' is incorrect; 'Secondary research (external):' introduces a new category and should either be a new bullet point or separated by a colon, not a full stop."
43,33,appointment.,identifying job vacancies</li><li>job descriptions and person specifications</li><li>advertising job vacancies</li><li>job applications</li><li>short-listing and selection</li><li>references</li><li>interviews</li><li>**appointment.**</li></ul>,ErrorCategory.CONSISTENCY_ERROR,85,Full stops are used inconsistently at the end of bulleted list items; most other items in similar lists do not have them.
44,33,trainers). Learners should know,"off-the-job (such as off-site, external **trainers). Learners should know** the situations in which training is required, including:",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"A full stop incorrectly terminates a clause within a larger sentence structure, creating an abrupt and grammatically incorrect transition."
45,33,future proofing,responding to changes in the workplace</li><li>**future proofing** the workplace</li><li>new technology and the changing workplace (reskilling)</li><li>upskilling.</li></ul>,ErrorCategory.STYLISTIC_PREFERENCE,75,The compound term 'future-proofing' is typically hyphenated when used as a gerund or adjective for clarity and standard British English usage.
46,33,upskilling.,new technology and the changing workplace (reskilling)</li><li>**upskilling.**</li></ul>,ErrorCategory.CONSISTENCY_ERROR,85,Full stops are used inconsistently at the end of bulleted list items; most other items in similar lists do not have them.
47,33,employee.,the benefits of a motivated workforce to the business and the **employee.**</li></ul>,ErrorCategory.CONSISTENCY_ERROR,85,Full stops are used inconsistently at the end of bulleted list items; most other items in similar lists do not have them.
48,34,robotics.,computer-aided design (CAD)</li><li>computer-aided manufacture (CAM)</li><li>**robotics.**</li></ul>,ErrorCategory.CONSISTENCY_ERROR,85,Full stops are used inconsistently at the end of bulleted list items; most other items in similar lists do not have them.
49,34,training employees Learners should understand,purchasing the right raw materials/components</li><li>seeking customer feedback</li><li>**training employees Learners should understand** the importance of quality to a business and stakeholders.</li></ul>,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"Two independent clauses are joined without proper punctuation or a conjunction, creating a run-on sentence."
50,35,due to the synoptic nature,"The unit will be based on the following concepts, **due to the synoptic nature**:",ErrorCategory.STYLISTIC_PREFERENCE,70,The phrase 'due to the synoptic nature' is less concise than alternatives such as 'because of its synoptic nature' or 'given its synoptic nature'.
51,36,society. Learners should be able to identify entrepreneurial opportunities.,Learners should understand: <ul><li>the role of enterprise in society</li><li>how entrepreneurial activity can meet the needs of people and **society. Learners should be able to identify entrepreneurial opportunities.**</li></ul>,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A dependent clause should not end with a full stop and be followed by a new sentence within the same bullet point; it should either be one continuous sentence or split into two distinct bullet points.
52,36,"determination and commitment. Learners should understand the skills of an entrepreneur, such as:","Learners should understand the characteristics of an entrepreneur, such as: <ul><li>initiative</li><li>innovation</li><li>risk taking</li><li>resilience</li><li>**determination and commitment. Learners should understand the skills of an entrepreneur, such as:**</li><li>creativity</li><li>leadership</li><li>problem solving</li><li>organisation</li><li>decision making.</li></ul>",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A list item should not end with a full stop and then introduce a new sentence that is logically separate from the item itself; the introductory sentence for the skills list should be outside the bullet point list.
53,37,promotion. Learners should be able to identify appropriate market segments for entrepreneurial activities.,Learners should be able to create a marketing mix for entrepreneurial activities: <ul><li>product</li><li>price</li><li>place</li><li>**promotion. Learners should be able to identify appropriate market segments for entrepreneurial activities.**</li></ul>,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A list item should not end with a full stop and then introduce a new, complete sentence within the same bullet point; the second sentence should either be integrated or form a separate bullet point."
54,40,Business and Technology,"Part A of the report will be compulsory, but for part B, WJEC will select two themes from the specification content (Business ethics, Business and the environment **and Business and Technology**) and centres and/or learners will choose one of the selected themes.",ErrorCategory.STYLISTIC_PREFERENCE,85,"For clarity in a list of three or more items, especially when items themselves contain 'and', an Oxford comma (serial comma) is preferred in formal British English before the final 'and'."
55,40,Assessment pack,"The assignment, which will include a brief and several tasks will be issued to centres in an **Assessment pack** via the WJEC Portal.",ErrorCategory.CONSISTENCY_ERROR,95,"The term 'Assessment Pack' is capitalised elsewhere in the document (e.g., page 39, earlier on page 40) when referring to the specific document, so it should be consistently capitalised here."
56,43,the most two recent attempts,"There is no limit on the number of times a candidate can resit an individual unit; however, the better uniform mark score from **the most two recent attempts** will be used in calculating the final overall grade.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,The correct word order for this phrase is 'the two most recent attempts' to modify 'recent attempts' with 'two most'.
57,43,post-16 candidates,The 'fresh start' rule does not apply to **post-16 candidates**.,ErrorCategory.CONSISTENCY_ERROR,95,"The terms 'Pre-16 Candidates' and 'Post-16 Candidates' are consistently capitalised throughout the rest of the document, including earlier on this page, making this lowercase instance inconsistent."
