issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
30,25,11Genghis,"...an, by John Man, chapters 7 and 8, also **11Genghis** Khan and Mongol Rule, by George Lane, c...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The number '11' has been incorrectly merged with 'Genghis' due to a PDF parsing error.
31,25,4Genghis,"...nd Mongol Rule, by George Lane, chapter **4Genghis** Khan and the Mongol Conquests, by Steph...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The number '4' has been incorrectly merged with 'Genghis' due to a PDF parsing error.
32,25,6Genghis,"...Conquests, by Stephen Turnbull, chapter **6Genghis** Khan and the Making of the Modern World...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The number '6' has been incorrectly merged with 'Genghis' due to a PDF parsing error.
33,25,central Asia,"...ord, chapter 4 | 2.1.4 Mongol attack on **central Asia**                                        ...",PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,'Central Asia' is a proper geographical name and requires capitalization.
34,25,central Asia,...Khwarazmian Empire to a<br>blank map of **central Asia**<br>• annotate the map with the Silk<br>...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,'Central Asia' is a proper geographical name and requires capitalization.
35,30,YearsMongol,"...|  | Genghis Khan: The Final Conquering **YearsMongol** Weapons and Armour, 1200-1250Map(s):Gen...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'Years' and 'Mongol' have been incorrectly merged, likely an OCR artifact in a title."
36,30,13Genghis,"...ghis Khan, by John Man, chapters 12 and **13Genghis** Khan and the Mongol Conquests, by Steph...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The number '13' has been incorrectly merged with 'Genghis' due to a PDF parsing error.
37,30,11Genghis,"...Conquests, by Stephen Turnbull, chapter **11Genghis** Khan and the Making of the Modern World...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The number '11' has been incorrectly merged with 'Genghis' due to a PDF parsing error.
38,30,Mongol empire,...enghis<br>Khan.<br>The nature of the<br>**Mongol empire**<br>that Genghis Khan<br>bequeathed to<b...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,'Mongol Empire' is a proper noun referring to a specific historical entity and requires capitalization.
39,30,organisation,...esearch the Mongol victories and<br>the **organisation** of their military<br>and explain why th...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Organisation' is the correct British English spelling.
40,30,"August, 1227","...<br>•<br>The Death of Chinggis<br>Khan: **August, 1227** | 2 hours                     |  |  |  ...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,80,"The comma between the month and year is a stylistic choice, not an objective grammatical error, especially in a resource title."
41,32,a been,...t they understand that Genghis Khan has **a been** a controversial historical figure.  ## ...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,The phrase 'has a been' is grammatically incorrect; the indefinite article 'a' should be removed.
42,33,TimeGenghis,...-----------  |  | Genghis Khan - In Our **TimeGenghis** Khan - You're Dead to MeThe Rise of Gen...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'Time' and 'Genghis' have been merged due to a PDF parsing error, lacking a space between distinct titles."
43,33,MeThe,...n Our TimeGenghis Khan - You're Dead to **MeThe** Rise of Genghis Khan - Gone Medieval <b...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'Me' and 'The' have been merged due to a PDF parsing error, lacking a space between distinct titles."
44,33,15Genghis,"...ghis Khan, by John Man, chapters 14 and **15Genghis** Khan and Mongol Rule, by George Lane, c...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The number '15' and the word 'Genghis' have been merged due to a PDF parsing error, lacking a space between a chapter number and a book title."
45,33,3Genghis,"...nd Mongol Rule, by George Lane, chapter **3Genghis** Khan and the Making of the Modern World...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The number '3' and the word 'Genghis' have been merged due to a PDF parsing error, lacking a space between a chapter number and a book title."
46,34,neighboursthe,...ere often more successful than<br>their **neighboursthe** importance of the anda blood oathhow po...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'neighbours' and 'the' have been merged due to a PDF parsing error, lacking a space."
47,34,oathhow,...ghboursthe importance of the anda blood **oathhow** powerful Genghis Khan was as the sole r...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'oath' and 'how' have been merged due to a PDF parsing error, lacking a space."
48,34,Empirehow,... was as the sole ruler<br>of the Mongol **Empirehow** legal rights in the Mongol Empire compa...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'Empire' and 'how' have been merged due to a PDF parsing error, lacking a space."
49,34,todaythe,...s to<br>the rights of citizens of Wales **todaythe** similarities and differences between th...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'today' and 'the' have been merged due to a PDF parsing error, lacking a space."
50,34,armieshow,...between the ancient<br>Roman and Mongol **armieshow** dynastic disputes in China made it easi...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'armies' and 'how' have been merged during PDF-to-text conversion.
51,34,invadethe,...sier for<br>the Mongols to successfully **invadethe** limitations of the Mongol invasion of C...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'invade' and 'the' have been merged during PDF-to-text conversion.
52,39,ExamplesDebating,...-------------------------| |          | **ExamplesDebating** the most important reason why an event ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'Examples' and 'Debating' have been merged, likely due to table formatting during PDF-to-text conversion."
53,39,happenedAsking,... the most important reason why an event **happenedAsking** questions for clarification and develop...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'happened' and 'Asking' have been merged during PDF-to-text conversion.
54,39,ExamplesRole,"...ontent of their writing. | |          | **ExamplesRole** modelling of answers through teacher, p...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'Examples' and 'Role' have been merged, likely due to table formatting during PDF-to-text conversion."
55,40,evidencebased,... and quantify change. Learners can draw **evidencebased** conclusions based on statistics and num...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,"The compound adjective 'evidence-based' is missing a hyphen, which is a common PDF conversion error."
56,41,crosscurricular,...tunities will allow learners to develop **crosscurricular** skills which underpin the four purposes...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,"The compound adjective 'cross-curricular' is missing a hyphen, which is a common PDF conversion error."
57,43,Organisation,...--------------------  | Planning and<br>**Organisation** | There are many opportunities to inclu...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"The word 'Organisation' is correctly spelled and capitalized as part of a table header, not an error."
58,43,Organisation,...y opportunities to include Planning and **Organisation** in GCSE History. These opportunities ar...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,The word 'Organisation' is correctly spelled and capitalized as a specific skill being discussed.
59,43,Organisation,...w are some examples of how Planning and **Organisation** can be embedded into teaching and learn...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,The word 'Organisation' is correctly spelled and capitalized as a specific skill being discussed.
60,44,central Asia,...Khwarazmian Empire | A Muslim Empire in **central Asia**.                                       ...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,The geographical region 'Central Asia' is a proper noun and requires capitalization.
61,44,a someone,...| | Tribute            | Gifts given to **a someone** who is in a superior position.         ...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,The indefinite article 'a' is incorrectly used before the indefinite pronoun 'someone'; it should simply be 'someone'.
