issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
12,9,GeographicThe,...history's deadliest diseases - National **GeographicThe** worst epidemics and pandemics in histor...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The tool incorrectly merged 'Geographic' from one link title with 'The' from the next link title due to PDF-to-text conversion.
13,9,historyHistory,...hicThe worst epidemics and pandemics in **historyHistory** of plague - Wikipedia6 Devastating Plag...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The tool incorrectly merged 'history' from one link title with 'History' from the next link title due to PDF-to-text conversion.
14,9,PlaguesFirst,...tory of plague - Wikipedia6 Devastating **PlaguesFirst** plague pandemic | 2 hours              ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The tool incorrectly merged 'Plagues' from one link title with 'First' from the next link title due to PDF-to-text conversion.
15,12,Covid-19,...acteria-bubonic-pandemic) - [Here's how **Covid-19**](https://www.vox.com/future-perfect/215...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Covid-19' is the correct and widely accepted spelling for the disease.
16,17,EuropeBlack,...----  |  | Spread of the Black Death in **EuropeBlack** Death and Mongols Thematic MapBook(s):T...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The tool incorrectly merged 'Europe' from one resource title with 'Black' from the next resource title due to PDF-to-text conversion.
17,17,14Plagues,"...nd 15th centuries by Denys Hay, chapter **14Plagues** Upon The Earth – Disease and the Course...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The tool incorrectly merged the chapter number '14' with the start of the next book title 'Plagues' due to PDF-to-text conversion.
18,25,northern Europe,"...ack Death affected central, western and **northern Europe**, including:   - its impact in urban com...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"'northern Europe' is grammatically correct when referring to a general geographical region, not a specific proper noun."
19,41,The are,"...h should be remembered in<br>Europe.<br>**The are** also opportunities for debates, such as...",PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,'The are' is an absolute grammatical error and should be corrected to 'There are'.
20,45,happenedAsking,... the most important reason why an event **happenedAsking** questions for clarification and develop...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The words 'happened' and 'Asking' are merged due to a PDF conversion error, requiring a space between them."
21,46,evidencebased,... and quantify change. Learners can draw **evidencebased** conclusions based on statistics and num...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The compound adjective 'evidence-based' is incorrectly merged into a single word due to a parsing error.
22,47,crosscurricular,...tunities will allow learners to develop **crosscurricular** skills which underpin the four purposes...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The compound adjective 'cross-curricular' is incorrectly merged into a single word due to a parsing error.
23,50,yersinia pestis,"...14th<br>century, caused by the bacteria **yersinia pestis**.                             | | Buboni...",PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The genus name 'Yersinia' in the scientific name 'Yersinia pestis' should be capitalized.
24,50,amongst,...     | The study of how diseases spread **amongst** people.                                ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"'Amongst' is a valid and acceptable word in British English, making this a false positive."
