issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
16,18,eco-tourism-in-monteverde-costa-rica,...ourism-in-monteverde-costa-rica/) [32/4/**eco-tourism-in-monteverde-costa-rica**/](https://www.hoddereducationmagazines....,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,This is part of a URL path and should not be flagged as a linguistic error.
17,19,climatehow,...:<br>the difference between weather and **climatehow** the temperature and precipitation of Wa...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'climate' and 'how' have been merged due to a parsing error during PDF conversion.
18,19,temporallythe,...ipitation of Wales varies spatially and **temporallythe** climate of Wales. | Weather is the dail...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'temporally' and 'the' have been merged due to a parsing error during PDF conversion.
19,19,climatedebate,... and whether they related to weather or **climatedebate** whether Wales has a mild and wet climat...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'climate' and 'debate' have been merged due to a parsing error during PDF conversion.
20,19,climateinterpret,...debate whether Wales has a mild and wet **climateinterpret** temperature and precipitation maps of W...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'climate' and 'interpret' appear to be merged due to a parsing error; they should be separate.
21,19,AtlasMet,... and June. <b>Possible resources</b><br>**AtlasMet** Office: https://www.metoffice.gov.uk/Me...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The terms 'Atlas' and 'Met Office' are distinct resources that have been merged due to a parsing error.
22,19,WalesBBC,... Office: PDF document on the climate of **WalesBBC** Weather: https://www.bbc.co.uk/weather ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The terms 'Wales' and 'BBC Weather' are distinct resources that have been merged due to a parsing error.
23,20,but,... Places closer to the Equator are warmer** but** there's little difference between north...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"The omission of a comma before 'but' does not hinder clarity in this sentence, making it a stylistic choice rather than an absolute error."
24,20,south west,"...e prevailing wind direction is from the **south west**, this brings warm wet weather (link to ...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,90,"The compound noun 'south-west' should be hyphenated according to standard British English conventions (OED, Collins)."
25,22,of Atlantic,...ll is frequent because of the influence **of Atlantic** weather systems and prevailing south we...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The phrase 'influence of Atlantic weather systems' is grammatically correct as written.
26,22,south westerly,...Atlantic weather systems and prevailing **south westerly** winds. Convectional rainfall occurs les...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,90,"The compound adjective 'south-westerly' should be hyphenated when preceding a noun in standard British English (OED, Collins)."
27,23,sub-tropical,... convectional rainfall - high pressure (**sub-tropical** high) where the Hadley and Ferrel cells...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The compound adjective 'sub-tropical' is correctly hyphenated in this context.
28,23,fastflowing,"...ream: The position of the jet stream, a **fastflowing** ribbon of air high in the atmosphere, i...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,90,"The compound adjective 'fast-flowing' should be hyphenated according to standard British English conventions (OED, Collins)."
29,26,cross section,... charts and satellite images - create a **cross section** through a depression outside as a class...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,90,"The compound noun 'cross-section' should be hyphenated according to standard British English conventions (OED, Collins)."
30,30,factsheet,... activities:  - learners could create a **factsheet** or information guide about the chosen e...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"Factsheet is an acceptable single-word compound noun in British English, especially in educational contexts."
31,31,cyclones-in-bangladesh,.../1/cyclones-in-bangladesh/)[review/24/1/**cyclones-in-bangladesh**/](https://www.hoddereducationmagazines....,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,This is part of a URL slug and not subject to standard grammatical or spelling correction.
32,31,record-rainfall-from-hurricane-harvey,...all-from-hurricane-harvey/)[review/31/4/**record-rainfall-from-hurricane-harvey**/](https://www.hoddereducationmagazines....,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,This is part of a URL slug and not subject to standard grammatical or spelling correction.
33,31,cyclones-in-bangladesh,.../1/cyclones-in-bangladesh/)[review/24/1/**cyclones-in-bangladesh**/](https://www.hoddereducationmagazines....,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,This is part of a URL slug and not subject to standard grammatical or spelling correction.
34,32,extreme cold,"...s could be extreme droughts, heatwaves, **extreme cold** spells.  ### Causes of extreme high-pre...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,Extreme cold is a correct and common descriptive phrase; no hyphen is required here.
35,32,extreme cold,"..., preventing mixing and contributing to **extreme cold** or heat. - Climate patterns: Large-scal...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,Extreme cold is a correct and common descriptive phrase; no hyphen is required here.
36,32,extreme cold,... promote heatwaves (e.g. in valleys) or **extreme cold** (e.g. in mountain basins).  ### Impacts...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,Extreme cold is a correct and common descriptive phrase; no hyphen is required here.
37,32,Extreme cold,"... food shortages and increased prices. - **Extreme cold**: Freezing conditions can affect travel,...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,Extreme cold is a correct and common descriptive phrase used as a bullet point heading.
38,33,extreme cold,"...heatwaves. - Emergency services: During **extreme cold** events, emergency services may provide ...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"Extreme cold events is an acceptable phrasing, and hyphenation for such compound adjectives is often a stylistic choice rather than a strict grammatical rule."
39,33,factsheet,... activities:  - learners could create a **factsheet** or information guide about the chosen e...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"Factsheet is an acceptable single-word compound noun in British English, especially in educational contexts."
40,34,water-insecurity-in-california,.../water-insecurity-in-california/) [32/2/**water-insecurity-in-california**/](https://www.hoddereducationmagazines....,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,This is a valid part of a URL and not a grammatical or spelling error in the document text.
41,37,datashort,...cluding:<br>long term evidence:ice core **datashort** term evidence:changes to tree rings (de...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'data' and 'short' appear to have been merged during PDF conversion, requiring a space or punctuation for clarity."
42,37,worldKeeling,"...<br>(IPCC)/NASA indicators of a warming **worldKeeling** curveretreating glaciers, ice caps and ...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'world' and 'Keeling' have been merged due to a PDF conversion error.
43,37,curveretreating,"...SA indicators of a warming worldKeeling **curveretreating** glaciers, ice caps and sea icesea level...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The words 'curve' and 'retreating' have been merged due to a PDF conversion error.
44,37,icesea,"...veretreating glaciers, ice caps and sea **icesea** level rise. | Learners should understan...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'ice' and 'sea' have been merged due to a PDF conversion error, separating two distinct list items."
45,38,among,...IPCC reports reflect a strong consensus **among** climate scientists that climate change ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The word 'among' is used correctly in this context and is not an error.
46,39,Nasa,...mate-change/evidence-climate-change/) - **Nasa** sea level rise projection tool: <https:...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,'Nasa' is an acronym and should be capitalized as 'NASA'.
47,40,groupwork,...ed teaching and learning activities:  - **groupwork** and presentations about impacts in chos...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"'Groupwork' is an acceptable compound noun, especially in educational contexts, and is not an error."
48,41,changeplastics,...                              | climate **changeplastics** and pollution.Learners should understan...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The words 'change', 'plastics', and 'pollution' have been merged due to a PDF conversion error."
49,43,roleplay,...ed teaching and learning activities:  - **roleplay** or debate different stakeholder opinion...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"'Roleplay' is an acceptable compound noun, especially in educational contexts, and is not an error."
50,44,first hand,...br>material throughout Unit 3 and write **first hand** diary<br>entries/news reports to demons...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,The compound adjective 'first-hand' should be hyphenated when preceding a noun.
51,44,corruptiongeographical,"...cost, including<br>subsequent political **corruptiongeographical** location – at risk from<br>hurricanes/t...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'corruption' and 'geographical' have been merged due to a PDF conversion error.
52,44,recoveredglobalisation,"...kes - poor<br>before 2010 EQ, still not **recoveredglobalisation** – few MNCs, will operate in Haiti<br>du...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The words 'recovered' and 'globalisation' have been merged due to a PDF conversion error.
53,54,river side,...ers could plan a litter pick in a local **river side** or<br>coastal area to raise awareness o...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,The compound noun 'riverside' is typically written as a single word in British English.
54,57,sea water,...ocess<br>occurs when the temperature of **sea water** increases.                             ...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,The compound noun 'seawater' is typically written as a single word in formal British English.
55,57,airplanes,...ects the<br>movement of objects such as **airplanes** or hurricanes.                         ...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,The British English spelling for 'airplanes' is 'aeroplanes'.
56,57,poorest,"...ment between the world's richest and<br>**poorest** countries, or between the richest and p...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The word 'poorest' is correctly used in this context and requires no change.
57,57,days where,...period of at least three consecutive<br>**days where** the daily maximum temperatures are high...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The phrase 'days where' is grammatically acceptable and clear in this context.
58,57,sub-tropical,... pressure that form over<br>tropical or **sub-tropical** waters. Hurricanes have strong winds<br...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The term 'sub-tropical' is correctly hyphenated as a compound adjective.
59,57,northern hemisphere,"... called the eye of the<br>storm. In the **northern hemisphere**, the winds rotate<br>counterclockwise, ...",PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,'Northern Hemisphere' is a proper noun and requires capitalisation.
60,57,southern hemisphere,"...otate<br>counterclockwise, while in the **southern hemisphere** they rotate<br>clockwise.              ...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"The term 'southern hemisphere' is correctly lowercased as it refers to a general geographical area, not a specific proper noun."
61,57,McDonalds,"... businesses such as Sony, Microsoft and **McDonalds**, who<br>have branches in several countr...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,"The proper noun 'McDonald's' requires an apostrophe, as confirmed by standard company naming conventions."
62,57,industrialised,...                              | | Newly **industrialised** country (NIC)                          ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"The spelling 'industrialised' is correct in British English, which is the standard for WJEC documents."
63,57,industrialised,"...                                | Newly **industrialised** countries such as India, Thailand or<br...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"The spelling 'industrialised' is correct in British English, which is the standard for WJEC documents."
64,57,sea water,"...   | A process by which the pH level of **sea water** decreases,<br>making the water more aci...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,85,"While 'seawater' is a common compound, 'sea water' is also an acceptable two-word form and not an objective error."
