issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
28,48,Sao Paulo,...trasting global cities include: <ul><li>**Sao Paulo**</li><li>Mumbai</li><li>Cardiff</li><li>...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'Sao Paulo' is the correct spelling of a proper noun (city name).
29,50,amazon,...usive enterprise zones such as the blue **amazon** - slum clearance and redevelopment.  Th...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,"'Blue Amazon' should be capitalized as it refers to a specific proper noun, Brazil's exclusive economic zone."
30,53,Sao Paulo,... select global cities (e.g. Cardiff and **Sao Paulo**) to compare the different global connec...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,Sao Paulo is a correctly spelled proper noun for a city in Brazil.
31,55,recognise,"...1 | Causes of migration | Learners must **recognise** the importance of relationships, in par...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"Recognise is the correct UK English spelling, which is appropriate for WJEC documents."
32,56,recognise,... | Impacts of migration | Learners must **recognise** that migration can contribute towards d...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"Recognise is the correct UK English spelling, which is appropriate for WJEC documents."
33,56,roleplay,...ear/tension. Learners could undertake a **roleplay** activity; taking on the role of a migra...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"While 'roleplay' is acceptable, 'role-play' is generally preferred as a hyphenated noun in formal UK English."
34,57,play exercise,...tify their different opinions in a role **play exercise**. | |  | 1.3.1 | Causes of migration | L...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The compound noun 'role-play exercise' requires a hyphen for correct UK English usage.
35,58,Sao Paulo,"...nts for migrants living in LICs such as **Sao Paulo**, Mumbai or Lagos. Learners could have t...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,Sao Paulo is a correctly spelled proper noun for a city in Brazil.
36,63,skillset,... and provides geographers with a unique **skillset** that they can apply to a range of diffe...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,Skillset is an accepted single-word compound noun in modern UK English.
37,64,or,... and why a river regime varies over time** or** they could compare input and output dat...,PassCode.LTC,ErrorCategory.POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,75,"Adding a comma before 'or' would improve the flow and clarity of the compound sentence, though its absence is not strictly an error."
38,64,deathrates,...g the difference between birthrates and **deathrates** of different countries. | |  | Specific...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,The term 'death rates' should be written as two separate words in this context.
39,64,cross sectional,... data. They could then use this to plot **cross sectional** graphs and calculate the changing cross...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,The compound adjective 'cross-sectional' requires a hyphen for correct UK English usage.
40,73,and,... of water in the channel at a given time** and** it is measured in cumecs (m³/s)        ...,PassCode.LTC,ErrorCategory.POSSIBLE_AMBIGUOUS_GRAMMATICAL_ERROR,80,A comma is advisable before 'and' when it connects two independent clauses for improved clarity in formal writing.
41,73,outside of,...                      | Transition zone **outside of** the suburbs that has mixed rural and ur...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,90,'Outside' is more concise and grammatically sufficient than 'outside of' in this context.
42,73,has,...sition zone outside of the suburbs that **has** mixed rural and urban land uses        ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The verb 'has' correctly agrees with the singular subject 'Transition zone'.
43,74,outside of,"...to another country in an irregular way, **outside of** the regulatory norms, or remaining in a...",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,90,'Outside' is more concise and grammatically sufficient than 'outside of' in this context.
44,75,zig zag,...iment is moved along the coastline in a **zig zag** pattern | | Mass balance            | T...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,'Zig-zag' should be hyphenated as a compound adjective in UK English.
45,77,colonize,...eer Plant Species | The first plants to **colonize** a barren ecosystem such as a sand dune ...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,The UK English spelling for 'colonize' is 'colonise'.
46,80,Tres,...--------------------  | Transpiration | **Tres** and other vegetation release water vapo...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,'Tres' is a misspelling of 'Trees'.
60,48,Sao Paulo,...contrasting global cities include:<br>• **Sao Paulo**<br>• Mumbai<br>• Cardiff<br>• New York<...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"Sao Paulo is a proper noun, and its spelling without the diacritic is commonly accepted in English texts and consistent within the document."
61,51,amazon,...usive enterprise zones such as the blue **amazon** - slum clearance and redevelopment.  Th...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"As a specific named zone, 'Blue Amazon' should be capitalized as a proper noun."
62,53,Sao,...lect global cities (e.g.<br>Cardiff and **Sao**<br>Paulo) to compare the different glob...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"The word 'Sao' is part of the proper noun 'Sao Paulo', which is split by a line break, and should be read as a continuous term."
63,55,roleplay,...ear/tension. Learners could undertake a **roleplay** activity; taking on the role of a migra...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"While 'role-play' is often preferred in formal British English, 'roleplay' as a single word is an accepted variant and does not hinder comprehension."
64,58,play exercise,...y their different<br>opinions in a role **play exercise**.    | |                                ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"The phrase 'role play exercise' is grammatically correct, and 'role play' as two words is an accepted variant."
65,59,Sao Paulo,"...nts for migrants living in LICs such as **Sao Paulo**, Mumbai or Lagos. Learners could have t...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,"Sao Paulo is a proper noun, and its spelling without the diacritic is commonly accepted in English texts and consistent within the document."
66,64,skillset,... and provides geographers with a unique **skillset** that they can apply to a range of diffe...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"While 'skill set' (two words) is often preferred, 'skillset' as a single word is an increasingly common and accepted compound noun."
67,64,deathrates,...g the difference between birthrates and **deathrates** of<br>different countries.             ...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,90,"'Deathrates' should be written as two words, 'death rates', to align with standard British English and internal document consistency ('birth rate')."
68,64,cross sectional,...>data. They could then use this to plot **cross sectional** graphs and<br>calculate the changing cr...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"The instruction explicitly states 'Do NOT report hyphenation issues,' and 'cross sectional' as two words falls under this category, despite being a compound adjective."
69,72,and,... of water in the channel at a given time** and** it is measured in cumecs (m³/s)        ...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"While a comma before 'and' would be grammatically standard for two independent clauses, its omission in a concise glossary definition does not create ambiguity."
